appid,genres,type,release_date
253710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '37', 'description': 'Free To Play'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jun 3, 2014'}"
379720,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'May 12, 2016'}"
273350,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Feb 10, 2015'}"
1782210,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Oct 29, 2021'}"
844870,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Apr 30, 2019'}"
601150,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Mar 7, 2019'}"
365670,"[{'id': '51', 'description': 'Animation & Modeling'}, {'id': '53', 'description': 'Design & Illustration'}, {'id': '58', 'description': 'Video Production'}]",game,"{'coming_soon': False, 'date': 'Apr 24, 2015'}"
1286830,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 21, 2020'}"
319630,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Jan 29, 2015'}"
1293830,"[{'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Mar 9, 2021'}"
1145360,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Sep 17, 2020'}"
671860,"[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jun 15, 2023'}"
427520,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Aug 14, 2020'}"
221380,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 9, 2013'}"
231430,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jun 25, 2013'}"
813820,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '70', 'description': 'Early Access'}]",game,"{'coming_soon': False, 'date': 'Jun 5, 2018'}"
594570,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '28 Sep, 2017'}"
391540,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Sep 15, 2015'}"
976730,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Dec 3, 2019'}"
646570,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Jan 23, 2019'}"
588650,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Aug 6, 2018'}"
268910,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Sep 29, 2017'}"
439700,"[{'id': '29', 'description': 'Massively Multiplayer'}]",game,"{'coming_soon': False, 'date': 'Feb 24, 2016'}"
500,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': '17 Nov, 2008'}"
1118200,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jul 23, 2019'}"
620,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Apr 18, 2011'}"
1551360,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '9', 'description': 'Racing'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 8, 2021'}"
1049590,"[{'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 19, 2023'}"
380,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Jun 1, 2006'}"
360,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': '1 May, 2006'}"
779340,"[{'id': '1', 'description': 'Action'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 23, 2019'}"
233450,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Oct 6, 2015'}"
782330,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': '19 Mar, 2020'}"
223710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Apr 25, 2013'}"
677620,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'May 24, 2019'}"
513710,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}]",game,"{'coming_soon': False, 'date': '17 Jun, 2025'}"
1677740,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Oct 7, 2021'}"
109600,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Dec 5, 2013'}"
420,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Oct 10, 2007'}"
397900,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 27, 2017'}"
698780,"[{'id': '4', 'description': 'Casual'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 6, 2017'}"
435150,"[{'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Sep 14, 2017'}"
1100600,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Nov 19, 2019'}"
1604030,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}]",game,"{'coming_soon': False, 'date': 'May 8, 2024'}"
534380,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': '3 Feb, 2022'}"
766570,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Nov 10, 2021'}"
548430,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'May 13, 2020'}"
294100,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Oct 17, 2018'}"
273110,"[{'id': '1', 'description': 'Action'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Oct 7, 2014'}"
868270,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '29', 'description': 'Massively Multiplayer'}]",game,"{'coming_soon': False, 'date': 'Jun 8, 2022'}"
863550,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Nov 13, 2018'}"
1237970,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': '18 Jun, 2020'}"
555570,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Nov 22, 2016'}"
10190,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Nov 11, 2009'}"
424840,"[{'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Apr 27, 2017'}"
2669320,"[{'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Sep 26, 2024'}"
518790,"[{'id': '25', 'description': 'Adventure'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Feb 16, 2017'}"
365590,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 7, 2016'}"
223470,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': '2 Nov, 2012'}"
241930,,game,"{'coming_soon': False, 'date': 'Sep 30, 2014'}"
346900,"[{'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Mar 30, 2015'}"
3240220,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '9', 'description': 'Racing'}]",game,"{'coming_soon': False, 'date': 'Mar 4, 2025'}"
440900,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'May 8, 2018'}"
374320,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Apr 11, 2016'}"
1868140,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '3', 'description': 'RPG'}, {'id': '28', 'description': 'Simulation'}]",game,"{'coming_soon': False, 'date': 'Jun 28, 2023'}"
304390,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Mar 14, 2024'}"
208090,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jan 31, 2014'}"
48700,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Mar 31, 2010'}"
2630,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Oct 13, 2006'}"
12210,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Mar 24, 2020'}"
1144200,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Dec 13, 2023'}"
113400,"[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Dec 6, 2011'}"
1332010,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 19, 2022'}"
206420,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Aug 19, 2013'}"
380600,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '28', 'description': 'Simulation'}, {'id': '18', 'description': 'Sports'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Aug 28, 2017'}"
225540,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Nov 30, 2015'}"
285800,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Mar 17, 2014'}"
286690,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Aug 25, 2014'}"
223750,"[{'id': '28', 'description': 'Simulation'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Aug 2, 2013'}"
1593500,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 14, 2022'}"
386180,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '29', 'description': 'Massively Multiplayer'}, {'id': '9', 'description': 'Racing'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 26, 2017'}"
1238840,"[{'id': '1', 'description': 'Action'}, {'id': '29', 'description': 'Massively Multiplayer'}]",game,"{'coming_soon': False, 'date': 'Jun 11, 2020'}"
812140,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Oct 5, 2018'}"
1721470,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 12, 2021'}"
960090,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '17 Dec, 2018'}"
55230,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Nov 14, 2011'}"
262060,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '19 Jan, 2016'}"
761890,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'May 16, 2018'}"
2001120,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': '6 Mar, 2025'}"
281990,"[{'id': '28', 'description': 'Szimuláció'}, {'id': '2', 'description': 'Stratégia'}]",game,"{'coming_soon': False, 'date': '2016. máj. 9.'}"
252130,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Jul 2, 2015'}"
211820,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jul 22, 2016'}"
8190,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]",game,"{'coming_soon': False, 'date': 'Mar 23, 2010'}"
6060,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Jul 8, 2009'}"
508440,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 1, 2021'}"
115300,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'Nov 8, 2011'}"
42910,"[{'id': '1', 'description': 'Action'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Jan 25, 2011'}"
39210,"[{'id': '29', 'description': 'Massively Multiplayer'}, {'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Feb 18, 2014'}"
1222680,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '9', 'description': 'Racing'}, {'id': '18', 'description': 'Sports'}]",game,"{'coming_soon': False, 'date': 'Jun 4, 2020'}"
351940,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Mar 24, 2016'}"
1250,"[{'id': '1', 'description': 'Action'}]",game,"{'coming_soon': False, 'date': 'May 14, 2009'}"
2623190,"[{'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Apr 22, 2025'}"
323190,"[{'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Apr 24, 2018'}"
1716740,"[{'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': 'Sep 5, 2023'}"
813780,"[{'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': '14 Nov, 2019'}"
630,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",game,"{'coming_soon': False, 'date': 'Jul 19, 2010'}"
57300,"[{'id': '1', 'description': 'Экшены'}, {'id': '25', 'description': 'Приключенческие игры'}, {'id': '23', 'description': 'Инди'}]",game,"{'coming_soon': False, 'date': '8 сен. 2010 г.'}"
395170,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]",game,"{'coming_soon': False, 'date': 'Oct 21, 2015'}"
20920,"[{'id': '3', 'description': 'RPG'}]",game,"{'coming_soon': False, 'date': '16 Apr, 2012'}"
212680,"[{'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]",game,"{'coming_soon': False, 'date': 'Sep 14, 2012'}"
